query,url,title,upload_date,channel,views,likes,dislikes,comment_count,comment_text,comment_author,comment_date,comment_likes,DATE
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=dIa3RQAvKUo,People are speculating Covid-19 Vaccine to Hank Aaron's passing.,2021-01-22T21:23:28Z,Reec Radio,4277,83,8,92,they killed my hero,Dj Cbostyles,2021-01-29T10:23:51Z,2,2021-01-22 21:23:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=dIa3RQAvKUo,People are speculating Covid-19 Vaccine to Hank Aaron's passing.,2021-01-22T21:23:28Z,Reec Radio,4277,83,8,92,"Forget that ""vaccine."" Remember Tuskegee.",Stan Kakol,2021-02-01T21:51:43Z,2,2021-01-22 21:23:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=dIa3RQAvKUo,People are speculating Covid-19 Vaccine to Hank Aaron's passing.,2021-01-22T21:23:28Z,Reec Radio,4277,83,8,92,I just told my parents about it and they did everything but spit in face for it. They even assured me that they will get vaccinated. Where did I go wrong?,Tubee,2021-01-24T17:10:52Z,1,2021-01-22 21:23:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=dIa3RQAvKUo,People are speculating Covid-19 Vaccine to Hank Aaron's passing.,2021-01-22T21:23:28Z,Reec Radio,4277,83,8,92,He is with Tiffany Dover now. RIP.  Thank you for being the sacrificial lambs that will actually save millions of people from death and poor health.,OfftoShambala,2021-01-24T00:18:01Z,7,2021-01-22 21:23:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=dIa3RQAvKUo,People are speculating Covid-19 Vaccine to Hank Aaron's passing.,2021-01-22T21:23:28Z,Reec Radio,4277,83,8,92,"If he had any complications or risks prior to taking the vaccine, they would have never given the vaccine to him. This is vaccine related. Especially when you look at how quickly the media is trying to down play it to not being related.",G Wizz,2021-01-26T15:50:39Z,3,2021-01-22 21:23:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"Well... That can’t be true... the Brazilian President said, it’s just a sniffle 😷 I can’t wait for the time to come when all those idiots and deniers are in Jail ...🥳",Erhardt,2021-01-23T19:53:19Z,3,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"I am Brazilian myself and, i can surely say, that there is much more going on here, rather than what the international media have been reporting. This oxygen crisis ""may could have been prevented"" should the precautions had been taken seriously right from the beggining. It has been widely reported, in some mainstream news outlets that, some righ ranking political figures were already aware of the possible lack of oxygen.",Doug,2021-01-23T00:11:03Z,35,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Meanwhile in other countries: covid19 doesn’t exist and we are immune....,Zulu Cruz,2021-01-23T00:01:32Z,34,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,What the hell is that heavily  pregnant reporter doing in there. Bloody hell totally insane !!!,Viv doolan,2021-01-22T23:26:12Z,54,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Brazil needs to go into a National Lockdown like in Britain Germany Italy Spain & France,owen buddery,2021-01-22T22:40:02Z,27,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,None of them even in the hospital have any type of eye protection.,axnxg ntz,2021-01-23T01:29:23Z,1,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,I am very happy today to be cure I was suffering from herpes virus....thanks you again dr ekpoma for curing me with your herbs remedy,oyse islam,2021-01-29T10:09:58Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Light and prayers to Brazil  🙏,charanManJ789,2021-01-23T00:31:38Z,3,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,It's heart-breaking😔,Mariam Ako,2021-01-23T03:12:58Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Ya Allah help us 🙏,Mariyum Hussain,2021-02-14T03:30:42Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Terrible news. Hope situation will get better real soon!!!,Nongthombam Loyanganba,2021-01-22T23:13:04Z,11,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,:(,Oriana,2021-01-22T22:42:49Z,3,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,+♡Good help us,Dario Ammendola,2021-01-23T03:19:46Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,It's heartbreaking. It's hard to believe that at the same time there are people who scream and shout that there's no pandemic and that they won't get the vaccine...,Małgorzata Wodka,2021-01-23T20:48:46Z,19,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,I'm so so so sorry! My heart bleeds with you my brother s and sisters.  Catherine from Nairobi Kenya.,Kate Wabwile,2021-01-25T16:16:12Z,1,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Really 😏,Claire Marie,2021-01-24T19:11:08Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,😢,Mohawkman450,2021-03-14T13:25:12Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Heart breaking to see this. Hope Brazil get through this soon,Yoozzii &,2021-01-25T08:26:21Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Thank you,shamso Abdul,2021-01-22T23:51:16Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,I started watching the walking dead to learn how survive lol,zizo Aizon,2021-01-24T16:04:53Z,1,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,I pray no one has to go through the pain of losing their loved ones. Truly heart breaking,danial hussain,2021-01-23T03:23:40Z,42,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"Very sad, praying for Brazil and the world.",Dolores Miranda,2021-01-22T22:58:16Z,159,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,First there was a competition to see who had the most effective vaccine.and now there is a competition to see who has the  worst mutant virus,paul hoskin,2021-01-22T22:38:18Z,34,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"You mean if the politicians believe it’s fake, it doesn’t make the people immune?",bodhranlowd,2021-01-22T22:45:03Z,63,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,That bit with the volunteer and losing his mate while his work is dealing with oxygen was heartbreaking.,John Francis Buhay,2021-01-23T22:36:26Z,18,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"God bless all my brazilian friends, let nobody die a premature death...",edwin bhaskar,2021-01-25T15:17:07Z,20,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"Dang, Brazil is just a mess right now",Jakeb Henry,2021-01-22T22:49:13Z,56,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"Since the start of this pandemic, people of Brazil are trully dying much and now at this again, may the Almighty God end this pandemic. God be with you.",NILDA DE LEON,2021-03-13T00:03:37Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Real????,GateKeeper,2021-01-24T05:27:25Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Come ooooooon🤔🤔,The vision of eagle,2021-01-23T05:35:08Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,There's videos on here showing no lockdown and life going on and normal in Rio .what's going on,MARKETMAN6789,2021-01-24T21:06:51Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,The UK will soon be second-highest!,Vu Gluon,2021-01-23T16:16:55Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,salve se quem puder . o fim dos tempos esta previsto. Muitos ainda estão dormindo.,sandro cardoso,2021-02-06T23:38:23Z,2,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,It's heart wrenching to watch this kind of news,Jocelyn Bodado,2021-01-23T02:59:59Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,God bless everyone🙏,Natural Love TV,2021-01-22T23:54:06Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"What is the meaning of ""keep up with"" in the context of 0:38 minute...",iam lone,2021-01-26T09:51:15Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Finally good news,Andrew Thacker,2021-01-23T01:34:58Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,MAKE NO MISTAKE: EACH ONE OF THESE DEATHS ARE IN BOLSONARO'S HANDS,Dena,2021-01-25T09:12:05Z,11,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Utterly heartbreaking!,Nino Ellison,2021-01-23T03:21:16Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,We're the highest...  En-ger-land EN-GER-LAND !,bikerjon1,2021-01-28T04:42:24Z,1,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Ooh my God... This is tragic.. May a cure be found,Mamie Abd',2021-01-27T20:17:53Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,This was heartbreaking to watch.,freya,2021-01-23T06:20:01Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,😢,Kim Mcelreath,2021-02-11T19:20:25Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"Omg, a very bas situation in Brazil! Wishing that it will get bettet!",Evis Milaqi,2021-01-25T19:09:28Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,😢 heart breaking,Nicki tattoo,2021-01-23T14:28:42Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Leader issues. Heartless leader 😭,Wena Tang,2021-01-23T07:54:00Z,1,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,2.43sec in🙄 is she pregnant?? heard you can catch Corona in third trimester of pregnancy n she pregnant in a covid 19hospital lookin like third trimester as well,Coco Butter,2021-01-22T22:55:47Z,17,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,The victims that died of lack of oxigen supplies should sue the government for so poor supplies management and for gross neglect.,Tut Secret,2021-01-25T08:26:03Z,17,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,We send you vaccine we are sending our wishes to you stay safe every Brazilian,Arzit Bhatnagar,2021-01-24T11:47:38Z,7,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Why are they sending heavily pregnant reporters into highly infected covid wards ????,Del Boy Trotter,2021-01-22T23:01:27Z,58,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,The reporter needs to get away the COVID wards!,Alex,2021-01-22T23:30:11Z,27,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"Am I the only Brazilian here?  Seeing this, it seems that censoring news about the covid here",_SrGuizinho,2021-03-14T04:46:31Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,The Brazilian president couldn't care less.. disgraceful monster,Paulo Guzzon,2021-01-23T00:54:28Z,174,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Who said its fake? Tell it to the brazilians.,Jack Frost,2021-01-22T23:56:09Z,24,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,We need to keep our borders TIGHTLY SHUT. Greetings and support from Poland to Brazil,MS3300,2021-01-22T23:31:15Z,60,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Your military-esque president has blood on his hands.,Edge-of-Sanity,2021-01-24T06:57:07Z,32,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,my heart broke for the man who couldnt help his friend,QUACK MASTER,2021-01-23T02:18:36Z,20,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"My goodness, I’m so sorry for the Brazilian people. May God be with you all.",Diana Connors,2021-01-23T08:00:35Z,238,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,omg hearbreaking the guy crying about his friend,Waleed Dreegia,2021-01-24T01:31:19Z,87,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,The man crying broke my heart 💔,Mazzie Martin,2021-01-23T03:25:48Z,155,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,The reporter is at least 8 months pregnant and she's in hospitals FULL OF COVID19🤬 come on BBC do better!,Your Mum's Wife,2021-01-22T22:57:31Z,249,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,So the anti-covid tactic of closing your eyes & sticking your fingers in your ears hasn't worked there either then.,You Tube,2021-01-23T10:18:34Z,135,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,This is really hard to watch I hope Brazilian people will choose a good leader that is not greedy and corrupt,夏樹理恵,2021-01-23T05:29:25Z,48,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Brazilian president doesn't care so are the people Rio de janeiro beach was full.,Alberto Matambo,2021-01-23T00:56:41Z,27,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Its heart broken we can't let anyone die like this  it getting to much when someone cry it start me off crying  know  to,Elaine Foster,2021-01-22T23:09:14Z,79,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"They can thank their president for that  , Another trump hoax fraud guy .",KEVIN Barry,2021-01-23T02:12:17Z,143,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"Cant have, the president said last year its just a tickly cough.",Faz Finisher,2021-01-23T01:04:33Z,131,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"Imagine, the whole world just helping each other to live, to survive......",Hinezy,2021-01-23T11:17:26Z,98,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,My heart and prays goes out to all in Brazil...may God have mercy🙏,Elizabeth Augusta,2021-01-22T23:14:08Z,95,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Then we have people here in London protesting streets refusing to wear masks and complain of lockdown,Kevin Teixeira,2021-01-22T23:42:53Z,473,2021-01-22 22:35:45+00:00
